ID,PID,Text
727,727_0,"""In our weekly meetings and journals, employees were encouraged to share ideas or feedback that could help improve aspects of CB+D's atmosphere, workflow or finish certain projects.""
"
257,257_0,"""During our semester long project, the interns each had a different background and mindset in going about working on the presentation."
224,224_0,"""During my internship, I was always eager to get those around me engaged in conversation."
746,746_2,"We decided to begin """"The Wrench"""" award this semester and by awarding this group"
336,336_0,"""Every week when my mentor informed me what I was to work on during the week, I saw my mentor exhibiting these leadership skills.""
"
41,41_0,"""All of the donors to the business school typically have one goal in mind: Building tomorrow's business leaders today."
322,322_1,"Proposing ideas and listening to others suggestions is very important.
"
510,510_0,"I helped encouraged discussion about how to better our social media pages in order to appeal to students more and humanize the Parking Services department.
"
828,828_0,"""My mentor and I communicated with the alumni association prior to the 100th anniversary in order to get ideas from them for our banners."
1190,1190_0,We consistently held meetings with all the interns in University Relations to ensure that all viewpoints were shared in an open forum.
377,377_5,He is very open to considering different methods of production and learning which techniques work best.
850,850_1,"He is direct, effective, and values every small contribution from every possible source at his dispense.""
"
54,54_1,I delegate work evenly and fairly in addition to taking responsibility for my whole team and their actions.
53,53_0,"""As a department, we asked Guest Services associates what are some ways to improve the department from their perspective.""
"
180,180_0,"[Mentor] is good at encouraging the best work out of her reserachers
"
1159,1159_0,"""Throughout the semester work was being done to the 4th floor."
1121,1121_0,"""This position taught me a lot about what a true manager should look like."
839,839_3,Myself and two other staff members moved the stock around to make it easier for customers to find the travel and hydration offerings due to them being popular and a large source of revenue.
1245,1245_1,"One of those long goals has been moving the Makerspace to Hendrix to expand""
"
715,715_1,I have led a staff team of four students (including myself) in establishing consistent operating hours and procedures in the Immersive Space.
224,224_1,"While working with the other interns and student workers from the dean's office and other departments within the College of Business, I always attempted to create an open environment between us to discuss various topics related to our own lives, marketing in general, and projects we were working on."
940,940_0,"""One of the Faculty-directed Program Coordinators organized several class visits to spread the word about two new Faculty-Directed Abroad Programs."
918,918_2,"We worked together to find a solution that worked for everyone.""
"
404,404_3,It was interesting to me because I learned we had a lot of the same values and career paths.
971,971_0,Organizing student help during National Scholars Weekend.
1133,1133_0,"""This semester since I have not been focusing on training our new interns but rather doing research, I have had the opportunity to really watch my manager."
1199,1199_0,We had a wonderful group of leaders on my internship.
965,965_1,"It was a very motivated teaching speech.""
"
561,561_1,"One example is when we sat down with people at GSP airport and developed a plan and figured out the expectations for their new website that we would be creating for them.
"
1160,1160_1,"At this time, we would catch everyone up on our individual progress, and our mentors would inform us on how we were progressing with our overall goal."
226,226_3,"My mentor's encouragement of discussion lead to a new way that exchange students can reach staff after hours - by using an internet messaging app instead of having to make an international call to the on-call RA.""
"
903,903_6,I suggested that we split up the groups in order to promote a collaborative atmosphere and build relationships.
744,744_1,"Occasionally, the other interns would become tired and not want to perform the work they should have been."
386,386_2,"He keeps a calm meeting room to promote solutions within the group.
"
1041,1041_0,"Supervisor ask coworkers there opinion on a big program we were working on.
"
857,857_0,"""My site mentor, [mentor], did a great job of recognizing the different strengths of myself and [name] when planning and preparing for our weekly informational videos."
244,244_0,"""During my time in the accelerator, I worked alongside other UPIC interns and while discussing a recent problem, I lead the group in coming to a conclusion for how to fix it and also how to make sure everyone's option was represented.""
"
979,979_1,He encourages people to share their views and is flexible enough to change the approach.
43,43_2,"Some students are going to be fairly confident within themselves and know exactly what they want out of a study abroad experience, while others might need a little more encouragement to get out of their shell."
90,90_3,"So coming up with something that satisfied everyone's need was difficult yet important.""
"
732,732_5,"Together, we can coordinate our efforts in order to ultimately achieve our research goal of using a physical construct to obtain biological information.""
"
656,656_2,"Two interns joined later and I showed them around the model line and trained them for work.
"
43,43_0,"""All the employees are supervisors are leaders every day here when they advise and talk to students."
1039,1039_0,"supervise students during activities
"
447,447_4,"I often find that the students who share they are nervous behind the camera are the students whose stories shine.
"
178,178_0,"""[Mentor] and I worked with CCIT to build the website into a source for information and interest for future party stop visit, a project I spearheaded.""
"
1334,1334_1,"I noticed how one intern was in charge of learning and contributing to iOS work, which was lighter, and two of us contributed to backend work, which was of more pressing need."
889,889_3,"After the speaker, the group was lead in multiple service projects, requiring them all to work together, but also put their personal touch on these projects."
1327,1327_0,"While working with my cofounder we build a business plan together and build a professional relationship together which helped us when presenting to our mentor as well as outside business professionals.
"
1273,1273_2,"I found this very helpful!""
"
142,142_0,"""Before we started delivering the Tiger, I asked my group of distribution reps what would be the more efficient way to distrubte."
201,201_2,"I communicated with them the types of content that will be discussed at the presentations and organized the location/time of each meeting.""
"
652,652_2,"I collaborated with team members and used their feedback to develop the newsletter that was distributed to all SFG followers in the United States.
"
774,774_1,I was often training other interns in the production room to create different types of jobs.
814,814_0,"""My department works with a company TransVoyant, to foresee exactly what shipments there are flying to South Africa and China."
6,6_1,I was able to show these girls that it is empowering to be a women in a STEM even though more likely than not you will be in the minority.
583,583_0,"""I saw my professor harness my skills as a graduate student in cleaning the data, use the skills of a proficient data scientist to do more advanced work and also to teach me."
915,915_0,Once we were trying to figure out a solution as to why one of our display carts was not working correctly.
756,756_2,"On top of that, she asked our opinions about different issues to come to conclusions about Inside Clemson."
773,773_7,"While leadership isn't my best competency, it has improved, but there is still plenty of room for growth.""
"
697,697_1,"This allowed everyone to keep going and press on until we had a version of the site ready for a test run.""
"
459,459_0,"""I had the pleasure of leading our student mentors."
525,525_2,"Additionally, I participated in collaborative conversations between Georgia Tech and Clemson.""
"
1294,1294_0,"""When working on a magazine or some other published piece, it is important for different leaders to alternate taking the reigns during the project."
1183,1183_3,"For example, one would really enjoy the scatter plots, while another enjoyed a simple bar graph."
437,437_1,Each student do not learn everything at the same speed.
58,58_0,"""As a manager of the RV parking for football season at the Snow Family Outdoor Fitness and Wellness Center, I was a leader and had to keep everyone interested in parking (over 300 people) up-to-date and aware of what was happening."
957,957_2,"I lead faculty members in this initiative and worked with students who wanted to see the Instagram account be revamped and I am very proud of the way the account is looking so far.""
"
966,966_1,"They were to report their results to our mentor and after they did their work I went back in the next day to check on all of the results.
"
113,113_1,"We were the head of that project, and we invited many others in her department into a meeting to brainstorm and come up with ideas to describe the various personas."
701,701_0,"""In conducting 3 Day Startup as my first event, part of the event was getting students to come together in groups to decide on a product or idea they wanted to work on over the course of the week."
939,939_0,"One of the engineers had to go out of town on office work and left me in charge of a machine re-qualification and I successfully made sure that the machine is moved to its new designated area and it was re-qualified for production.
"
480,480_0,I have encouraged discussion between my mentees and I.
423,423_1,"That sheet was aacesible to all the employees on the job site and helped all the employees to spend accordingly.
"
1271,1271_1,"I combined all of the thoughts to make the updates.""
"
720,720_0,"""In order to empower others, I allowed trainees to do protocols first alongside me, and then encouraged them to do the protocols themselves once they felt comfortable on their own."
946,946_2,"Additionally, he did an excellent job of delegating to his team and empowering people to succeed."
949,949_1,I went back through training with them and taught them what they needed to know to efficiently run the machine.
494,494_0,"I have seen the managers at Campus Banner + Design lead their interns towards a complete design project from start to finish.
"
475,475_0,"I have been in the position where I was creating labs for the course and needed feedback to pursue the lab.
"
1268,1268_0,"""When it came to leadership, I was more behind the scenes observing other leaders in action."
125,125_1,"Through this two day experience, I communicated and collaborated with multiple Clemson students."
967,967_3,"The teams were often very appreciative of my willingness to work with them and contributed more than they would have if I had not respected their thoughts.""
"
426,426_1,"but I got to see supervisors use it to keep the office running well.
"
100,100_3,I established and utilized programs including GroupMe and Doodle Poll to make this possible.
1125,1125_2,I wanted her to be hands on so that she was not overly stressed when I was not there.
103,103_0,"""As the director of Technical Solutions, I provided my assistance to other groups and my group member as needed, enabling them to achieve their goals."
21,21_3,My co-captain
680,680_0,"I would observe my supervisors having their weekly meetings and talking about what we needed to accomplish over the coming weeks.
"
377,377_6,A specific example that I observed comes from a local beef producer who is also a member of this association.
239,239_0,"""During my time as a PEER mentor, I have had regular group meetings."
872,872_2,"[Mentor] was always there to help and fix whatever I had messed up on.
"
725,725_3,"And it is important for me to communicate that to people.""
"
316,316_0,"Emails again
"
377,377_7,Many of the producers from older generations are stuck in their ways when it comes to rotational grazing.
714,714_3,"Throughout discussions for Immersive Space planning and the Watt Center's vision for VR deployment, I consistently aimed to find common ground for the two groups that would promote collaboration and increase potential for all sides to help students in new ways.""
"
1270,1270_4,I did research and collaborated with the other intern.
173,173_1,The company employees always consider each others perspective and does a lot of brain storming to come up with ideas or to solve any type of issues.
1148,1148_4,"I feel all the interns at the office create and accomplish a shared vision because we all have different projects we work on and communicate with each other on those projects so we can help out the office as a whole.
"
54,54_3,"Because my entire team was new this semester, I had to constantly work to help them understand the vision of CEDC and get everyone on the same page.""
"
1205,1205_1,Everyone shared their ideas on how certain modules or payments should work.
1126,1126_2,"On occasion I have needed to take corrective action if a Hub Staff member is incorrectly preparing documentation of payments.""
"
458,458_3,"They were able to buy into the need for the Facebook and Twitter through my beginning actions and allowed me to get participation from them for future posts.""
"
131,131_2,"I arranged for and organized our trip to the village to re-establish our connection with the community and to achieve the goals for the trip we'd set before we departed (including the completion of a land survey, gathering of GPS points of water sources of interest around the village, and retrieving test-able samples of this water for fecal coliforms.)"
405,405_0,"""I attended the sustainability webinars that were presented during lunch hours."
329,329_0,"""Every semester we have an area meeting."
530,530_1,"I was able to lead the team effectively and completed the project on time.
"
1035,1035_0,"Social media calendar and all the help that came with it
"
250,250_0,During one of our team meetings I prompted the group to share their opinions of a collection system design I drafted in order to see from their points of view.
1160,1160_3,"Everyone would contribute ideas that they had, and we would discuss how we would make that idea work."
544,544_0,"""I led the project development that relates to testing the input and output ports of the instant control board."
1317,1317_3,During our meeting communication got a little rocky but I can say that I encouraged both sides to share their ideas and then tried to come to some good compromises so both of their ideas could be used.
405,405_2,I was able to represent a younger demographic as well as one who has been studying sustainability in school.
728,728_0,In our weekly meetings we regularly had heated discussion as to what direction the video would take.
950,950_4,"For instance, if we were creating covers for certain magazines, we'd be very open to discuss the emotion our respective covers would invoke, either confirming that said emotion was intended to be invoked, or offering alternatives to create the desired effect."
90,90_0,"""As mentioned in the responsibilities , I was leading the Conversion projects that involved conversion of all dashboards developed in SAP into something visually attractive and user friendly using Microsoft Power BI."
545,545_2,"I listened to their different points of view about the space, its goals, and the future trajectory of the space."
40,40_0,"All interns will have meetings with the manager where every individual is allowed to express his/her views contributing to company's goal.
"
1026,1026_0,"""Since I worked independently with only my site mentor I had very few opportunities to empower others in the workspace."
960,960_1,Part of the development of this list was to meet with various members of our team to discuss ideas as to what should be included and what the overall end goal was.
1247,1247_0,"""When editing the fitness and tour video, I offered some examples of different techniques we could use for transitions between the clips."
1110,1110_1,"When entering surveys or mailing out individual packages to the different counties, it took thought and insight from everyone involved to create a process that would make my work as efficient as possible."
123,123_1,Because of this there are many opportunities to inspire others while also receiving feedback from other viewpoints.
458,458_2,I loved being able to go back and report the success I had with the Facebook page to the Board at the second meeting.
1071,1071_0,The internship supervisor would always be aware of an interns capability.
538,538_2,"It was really successful and had close to 40 people come and interact with one another.""
"
1244,1244_3,"I had to take into account the staff as well as alumni to create a design that covered all aspects of the goal.""
"
209,209_0,"""During my internship I was appointed the student director of an international collaborative project with Haiti."
157,157_5,They are successful because of the leadership shown by the clinicians and
416,416_0,"I converse with many colleagues about an issue and we collaborate on an equal level to develop a solution.
"
703,703_1,I shared that idea with another intern and then worked with her to acheive what I had envisioned and incorporate her ideas.
1022,1022_1,"This is the time where I felt that instead of sharing(email) I should meet with them and communicate face to face as this will allow me to make them understand my work better which eventually will help us in achieving same goal in better way.""
"
740,740_1,We delegate those tasks each home football game weekend and try to complete them the Thursday before the game.
731,731_1,We had to be quick on our feet with innovative ideas given a limited budget.
784,784_0,"""Many mentors had different approaches to initially reaching out to their mentees."
559,559_1,She connected with business partners from all backgrounds to gather information and resources.
479,479_0,"""I have been working to help develop an app for the NRT students."
176,176_0,"""[Mentor] has multiple undergraduate students, and each with a specific set of knowledge and skills."
19,19_6,"Scrap evaluation was done in those meetings.""
"
1196,1196_0,"We had a company meeting where the CEO has shared his vision with all the employees and motivated on how to reach the targets.
"
1098,1098_1,"I suggested that we delegate and split up, with me doing the duties that I could perform on my own without the vet's direct guidance."
291,291_2,"Luckily it did just that.""
"
518,518_0,"I helped some of the interns that were just starting this semester learn how to do some of the common things in the building.
"
1224,1224_0,"""We were a team of 3 interns, I led this team."
625,625_0,I was able to run labs for different classes that came through the lab in order to educate.
1215,1215_1,None of the other employees are very familiar with the machine.
807,807_1,Some of the people in my department work better alone
1315,1315_0,"""While I am not in charge of a team of people, I do encourage those around me to do their best."
36,36_0,"""Again, teaching the MedEx students allowed me to expand on my leadership skills, show them what the mission of the program was, and assist them in working through this.""
"
314,314_0,"""Earlier, in the semester, a guest speaker came to Clemson and two of my fellow interns and I had to produce two highlight videos about it for the Clemson social media channels."
868,868_2,She was always willing to listen to everyone's opinions and ideas on future social content and promotions.
788,788_0,"Many time when I had a post idea I would go and ask for diffrent perspective on the idea to help me develop the full post.
"
969,969_2,"They all had similar goals and we discussed how we could help each other meet them.
"
212,212_0,"""During my internship period, my supervisor has assigned specific and different tasks to different members of our team."
186,186_0,"""During a presentation I was presenting in, I encouraged questions and started discussions to ensure that everyone shared their point of view and we had as many ideas as possible from the meeting.""
"
455,455_3,"Now my program is being used by other groups as well.
"
743,743_1,"I helped lead this program and facilitated the combination and change of information.""
"
1094,1094_1,"I created a solution to the problem, presented it with the engineers and decided to lead the project.""
"
1184,1184_0,"""Was able to provide useful input on the development of the research year in review document, and also was able to make good progress on potential publication""
"
276,276_0,"""During the group meetings that are near exams, I give my mentees advice for testing like how do study, how to deal with test anxiety, and I tell them to have a goal in mind when taking the exam, whether it's getting a certain letter grade or answering a specific type of question right."
612,612_0,"I tried implementing the different form of concreting which can help the team to prevent the level differences on the job site.
"
107,107_1,"With that in mind, over the course of the semester, a lot of the events that FIRST held were planned by the student org, so being the intern helped the communication between the director and the student org."
84,84_2,Some of the group member's needed ideas on how to assess the groups during their challenge so that they could decide on a winner.
73,73_2,"Not only was I learning from mentors such as those in video production, but I was learning from other people throughout the company."
1040,1040_0,Supervisor appreciated the work done by people under him by giving them usual praises.
97,97_0,"""As part of observing the group therapy of Yoga for Wellness, I was able to participate in the group dynamic."
619,619_0,"I was able to connect students who were going abroad to the same places together to make sure each had their questions answered that they may have not thought of just yet.
"
21,21_0,"""A section of student patrol involves the locking of academic buildings on a schedule every night."
861,861_0,My supervisor assigned different works to different co-workers according to their background and expertise.
302,302_2,"and it led to making an advancement in lab protocol and in the project itself.""
"
513,513_0,"""I helped in creating a collaborative document online and a chat group to discuss/update the work done by each of us towards finishing a project."
593,593_0,"I sometimes had to direct videos and those in the video to recreate our ideas.
"
1143,1143_1,"But essentially, we realized that the way that we were doing something caused a lot of problems and concerns that we hadn't realized previously."
350,350_2,", I had a meeting with my client and with a few people from our operations staff."
188,188_0,"""During a staff retreat, interns still came in and worked for a few hours."
664,664_4,"She also knows the strengths of her team well and assigns tasks based on those strengths.
"
187,187_0,"""During a review meeting, my manager was building a team to work on the bent needle bearing issue."
972,972_0,"""Our boss does a good job of trying to rally everyone to keep people encouraged in increasing bookings, social media presence, and service.""
"
1065,1065_2,"By not requiring a specific way of doing something, this required me to take initiative in my tasks and take the leadership to contact the appropriate people to explore all options to better our process.""
"
12,12_5,"By sharing their thoughts, they were able to connect with each other and feel united by their feelings.""
"
300,300_1,"I would help facilitate these conversations and partake in them as I am a transfer student myself.""
"
5,5_2,"I was able to show that with perseverance, determination, and ambition would can reach your goals and pursue the career of your dreams."
677,677_0,"I would consistently observe my supervisor in order to gain new insight
"
44,44_1,"In the Clemson Abroad the interns do real work and are utilized to make the office run and to get everything done.
"
872,872_1,I had a big problem with learning the steps of production and mastering the production processes.
778,778_0,"Led projects and assignments for completion
"
736,736_1,She was helping them complete their maths.
419,419_0,I created the Career Fair worker schedule.
417,417_0,"""I co-planned Tigers Unite, another new student-athlete development program within Athletics."
232,232_7,"The article was very well received which made me feel really good about the work we had been able to do.""
"
234,234_1,We would each share our idea and then brainstorm off of them.
280,280_2,"I was also able to help train our new intern to learn the ins and outs of football season.""
"
152,152_2,"I created a plan to accomplish this at the beginning of the semester, and then conveyed this to my team, and by now we have officially accomplished our goals of increased awareness and space attendance, but also student retention.""
"
791,791_0,"""Me and a coworker were working together on a project, and we both had to be on the same page and achieve this shared vision by working together and making clear of what we both thought would work best for the job.""
"
445,445_0,"""I feel that I fell quite short of my potential as a leader this semester."
568,568_1,"I organized times and meeting places and guided the discussion so that the student going abroad felt comfortable asking questions and the students from abroad felt comfortable giving advice.
"
499,499_1,"She has encouraged me to bring this to my own action by designing posts to reach all groups of students when designing posts and images.""
"
1302,1302_2,I also made myself available for any questions that they might have.
406,406_0,"""I became well versed in making sure everyone was doing their tasks."
365,365_1,"I already knew the expectations, processes and overall vision that was assigned to us, but my partner didn't."
1072,1072_1,I am constantly interfacing with [name] to work out new ways to improve the machine shop.
742,742_3,"Though I was not strictly in charge of the meeting, I knew the successful sharing of all the available ideas would be greatly beneficial to a success event and made sure to lead the discussion towards this beneficial sharing.""
"
404,404_4,Others seemed to like my input during the case studies and it helped everyone to reach a shared goal for a particular case study or situation we were studying.
148,148_0,"""Being that this is my second round with Upic, a lot of first round interns would often seek to my experience for advice or guidance to get a final product produced to the level of quaility desired.""
"
930,930_1,I implemented several interactive activities based around practicing conversations and answering questions with prospective students that included group discussions on how to approach difficult subjects or questions that get brought up.
732,732_4,"In these instances, it is critical that we discuss all of our options, decide which plan suits our goals best, and which is the best way to achieve this goal in a timely and satisfactory manner."
241,241_0,"""During my time at Azalea Capital, we acquired a company after many months of work."
1066,1066_1,"I was given many different ideas, from placing a monitor onto the ground wire of the power strip, to using a modified raspberry pi computer, to using server-class power monitors."
989,989_2,This task involved coming up with a list of certifications that students in our creative inquiry could get trained in.
1210,1210_3,and I worked on a sensory night so people with sensory needs could attend.
1152,1152_3,It might be a simple hello on campus for some
1236,1236_0,"""When [mentor] was out on sick leave, many days that I worked I delegated tasks to certain groups and went around as supervisor to ensure tasks were completed""
"
1094,1094_0,"""There had been an everlasting problem of gear measurement frequency at the company I work at."
1120,1120_3,I think the best example I have for this from the semester would be the Paint Party that CLEMSONLiVE puts on every August for the new freshmen.
785,785_1,I was given the opportunity to hear about personal stories that helped inspire these people.
238,238_0,"""During my service trip, I played the role of facilitator by giving everybody on my trip a means to give back to the environment in our area."
1169,1169_1,"The days leading up to this were very hectic; people were trying to do their work, but we also had to get everything moved out."
283,283_5,"After the meeting, he also talks to someone individually, in order to get to know the people more deeply."
423,423_0,I developed a spreadsheet which helped us to keep a track of the cost budget sheet.
1221,1221_1,"Through this process I was able to serve as a role model for the kids and act as a source of knowledge to satisfy all of their curiosities.
"
805,805_0,"""My belief is that a leadership comes in many forms, and that everyone's definition of leadership varies."
356,356_0,For the glue gun project I had to communicate with all the operators in each cell to take feedback for the staple gun.
985,985_2,"After a few months I observed that the cage was full, and I didn't have space to put anymore products."
385,385_3,She answered our questions very specifically and in detail.
445,445_2,"Nonetheless, I did display SOME advanced leadership skills that I learned from studying."
1293,1293_1,I sat down with my team and offered new solutions and ideas to increase attention and participation in these workshops.
641,641_0,I WAS INSPIRED BY HOW MUCH COMMAND MY DEPARTMENT HEAD
389,389_3,"If I see a problem with one of my events or if I notice that there is confusion about something, I try to make sure that it is addressed and fixed for next time.""
"
988,988_3,This makes sure our design is consistent across different projects.
1283,1283_0,When the other PEER
956,956_2,"At the beginning of the semester one of my co-workers was intimidated of me, but by the end, she now comes to me to help her with essay writing."
512,512_0,"""I helped further connected the Alper Lab and the Sanabria Lab in the physics department."
413,413_1,"So that we could have healthy two-way communication.
"
876,876_0,"My supervisor saw some potential in me to be good at UPS sales so he reassigned me to that in February.
"
1214,1214_0,"""We have monthly department meeting during the intern."
953,953_1,"In the process of doing so, I have interviewed multiple staff members of the CCPD to get their opinions on different aspects of working there."
777,777_0,"Leading the development for the ccpd app.
"
1203,1203_0,We had one concept for a video that not everyone was on board to do.
339,339_0,"""Everyone in the lab group is working on the same projects, but we all work on different sub projects."
556,556_3,"Sometimes these sessions would last up to an hour, but the coordinators were happy to sit there for as long as it took to make sure that the student walked out of there happy with their decision."
954,954_0,"""One of the projects I was involved in dealt with developing standardised work instructions for the transmission line, and once I finished the pilot instruction for the first station, I set up a meeting with my manufacturing engineer and the production supervisor to review the instructions."
191,191_0,"during intern meetings I led the meeting with sketches demonstrating poster style and encouraged everyone to speak.
"
1203,1203_2,"That began a new discussion where people could share their points of view and decide whether or not to go through with the video.
"
275,275_3,"In this specific meeting, the VP of Marketing largely lead the conversation, directing everyone below her by assigning each person individual tasks for the week and establishing the deadlines for the long term projects.""
"
386,386_0,I am always observing [mentor] express leadership within his meetings.
996,996_1,Wise is dedicated to retaining and providing resources for minorities and women who are in the STEM field at Clemson Unviersity.
594,594_1,"This enabled her to become a part of the research safety team at Clemson and to perform a vital function.
"
752,752_3,"i was happy to be a part of these conversations and encourage them to talk it out and see what they liked better!""
"
417,417_2,"Tigers Unite is a place to create relationships with other multicultural organizations including Athlete Ally, International Student-Athlete Association, and the Minority Student-Athlete Association."
117,117_0,"""at mentor group meetings, I ask for the opinion of others.""
"
1219,1219_0,"we hired student ambassadors to work at the conference and we have a person on our team that will train those students on what they will be doing there
"
1240,1240_1,My supervisor created a group of representatives from each of these organizations and put them in contact with me so that we could all work together to make sure that this brochure was accurate when describing other organizations.
1125,1125_3,I would give her an event and run through it with her
1139,1139_2,"Another peer and myself gave him the opportunity to express his concerns to us but still encouraged him to give it his best effort.
"
377,377_8,This specific producer has used research and scientific evidence to develop his intensive grazing management practices in an effort to cut down on internal parasite populations.
33,33_2,"Because of this, work was divided up by who had the best strengths for a project and passed on when another's strength was required.""
"
524,524_0,I lead a lot of projects for my Director of North America and VP of North America.
540,540_0,I Led my fellow interns in different projects and served as a mentor in some areas.
901,901_0,"""On Monday, November 26, 2018, I hosted (along with the other Clemson Abroad LdM intern) an LdM specific orientation session for students traveling to LdM in Spring 2019."
930,930_0,One of my responsibilities is to train the new ambassadors.
188,188_1,"During those few hours, I made sure to keep the workflow going, despite the absence of the main staff for a short time.""
"
705,705_0,"""In many day to day tasks, I converse with others that I work with and encourage others to voice their ideas."
752,752_0,"""It was a common role in the Makerspace to get students working on a project together on the laser cutter."
714,714_0,"""In my role as the primary connection between the Watt Family Innovation Center and the Clemson Immersive Space, I worked to balance individual objectives of both groups while maintaining a focus on the common overall goal of improving student success through increased access to disruptive technologies."
233,233_2,"I have helped to faciliate these conversations.""
"
1141,1141_0,"""This semester, I had the opportunity to lead groups of students in exploring Clemson and various engineering disciplines."
1106,1106_3,I ended up being the person that everyone was asking questions to and I had to give out work to certain people to do so that we could be more efficient.
1228,1228_1,"This made it so everyone could share their input freely without feeling like they culd be questioned or recieve backlash.""
"
932,932_0,"""One of my supervisors started a group dialogue with other heads of departments to determine how they could develop a program that would encourage more study abroad activity from the individual departments."
49,49_0,"""Although I'm the youngest, I have been working the longest."
1342,1342_0,"""Working at a small company led to a problem in the middle of the internship where employee morale was very low towards both the company and the owners because of how things were being run."
481,481_0,I have full contact with the clients I have been given.
977,977_3,"Being hands on in a supportive way is a great quality of leadership.""
"
151,151_1,Being able to communicate on a personal level and being comfortable enough to give different ideas to others around you can help you or others reach a higher goal than intended.
377,377_14,This method is different from what he grew up doing at his father's beef farm.
1216,1216_2,We all met in the conference room and [name] took charge because she is usually the most organized.
629,629_1,The objectives were very broad.
935,935_1,"She met with maintenance and catering so they were all on the same page with set up of the tables and food.""
"
898,898_0,"""Often times in our weekly meetings with our head supervisor."
717,717_3,"In the end, I was able to align the visions of a marketing team with big time shareholders towards a common goal for innovation in the senior medical sector.""
"
96,96_0,"""As part of my internship, I need to make a presentation to discuss my work with other experts in the company that I am intern in it."
720,720_1,"In doing so, the three of us had to work together to achieve experiment goals originally set by myself and [name] through the two years I have been in the lab."
974,974_0,"Our HERDS director took charge of the projects and sent us in the right direction.
"
128,128_1,"We led several software demonstrations tailored to the program's vision of exposing high school students to academic tools at the university level.
"
1121,1121_1,"I had to be tough on some people, even though I didn't want to."
284,284_2,"[Name] (the marketing assistant) had worked at a different arena in Rhode Island and had a unique perspective to offer on ideas that we would not have had without her.""
"
1187,1187_0,We always like to see different sides of each problem.
1074,1074_0,"The majority of the time i was alone when classes came and visited so i had to lead a big group of people.
"
1203,1203_1,I tried to bring in a new perspective to the conversation by talking about the idea logistically.
671,671_1,"[Mentor], my mentor, gave me full independence in the project with the CA."
1216,1216_4,"the event was rescheduled with an invitation sent out the very next day.""
"
839,839_1,Due to this I sometimes assisted staff on the retail floor by interacting with customers and answering inquiries.
971,971_1,"I had to make sure current Scholars were available and willing to assist with logistical aspects of the weekend.
"
1092,1092_1,Through information and drop-in sessions I helped RiSE students find programs that could work for their majors and advised them on how to go about the study abroad process.
917,917_0,"""Once, another employee needed to make something for the office and he recognized that we had a unique set of skills and the means to 3D print what was needed.""
"
1253,1253_0,When hiring a new intern I had to sit through several interviews and give my honest opinion on the possible interns.
97,97_2,"While also following up with the counselor in charge about anything that I heard that she be aware of for individuals.""
"
436,436_0,"I encouraged discussion over the rubrics I made to figure out what could be done differently or changed and what was done well.
"
204,204_0,"""During my first few weeks of my internship I was still getting used to the lifestyle of working long days outdoors."
1029,1029_1,"However, I took the lead in planning deadlines for myself to make sure work was completed in time."
643,643_2,They used to very carefully listen to the problems faced by all the engineers and tried to support them or atleast give a direction for them to achieve the goal.
756,756_5,"She really valued our opinions in those meetings and it was incredibly empowering.""
"
267,267_3,"I felt that through this experience I was able to make the positive and lasting effect in my position as a WISE mentor.""
"
1070,1070_1,"That being said, the two full time guys who run the parlor have to work with all of the interns, needing to vary their timing and approach accordingly for each.""
"
391,391_0,"""I am the Assistant Program Director, it is my job to serve in assisting groups in determining objectives for the semester, and making sure that they are on task to meet their goals."
1081,1081_0,"""The PEER/WISE Office regularly puts on Wednesday night leadership development series."
1070,1070_0,"""The internship at the dairy is not really a group activity, its generally only two individuals running the parlor: one intern, one farm employee."
1004,1004_2,"The construction would result in a very beneficial change for Pendleton and help us in the future.""
"
57,57_0,"""As a intern, not so much leadership role.""
"
1343,1343_1,"There were many times when the 3 of us would have open discussions about different goals in the office, how to structure presentation, how to communicate important messages to students and how to execute our vision."
898,898_2,"I believe that our head supervisor did a good job reaching out to different people as he knew their strengths and weaknesses and was able to highlight on them, in order to help me.""
"
739,739_4,"This has trained me to balance the needs of multiple different groups and people and maximize the efficiency of the space so that everyone benefits.""
"
929,929_0,One of my projects during my internship was to mange rework on a part.
491,491_0,I have observed the team members given an opportunity to own a requirement and being helpful if required.
93,93_1,"During the meetings we always go through information of the week such as events coming up, information to pass along to our mentees, or a guest speaker."
292,292_1,Some of the experiments we had them do involved analyzing different samples to find certain qualities and characteristics.
1216,1216_1,We had to reschedule an event last minute.
1153,1153_0,"""Throughout my internship, I have worked to discuss projects to make sure that I am prepared to help film to the best of my ability."
388,388_0,I am currently in the process of training and communicating our goals as Inside Clemson to the new intern for next semester.
867,867_1,"Instead of giving them exactly what PEER WISE does, she had each student that works in the PEER WISE office as a mentor, a tutor, or an assistant come up to the stage to speak about how PEER WISE has impacted them and helped them as a student at Clemson.""
"
121,121_1,"So, every meeting we have, we speak with the intent and leadership hoping that someone will take action.""
"
824,824_0,My leadership skills have improved greatly over the past semester.
142,142_2,"After deciding the idea, they brought it to me"
854,854_0,"""My project lacked focus for a good part of the internship."
1183,1183_0,"""Very similar to what I described above in the first meeting I had with a Risk Area, we met with that same Risk Area, but this time, the major of the Risk Owners were present at the meeting."
1242,1242_0,"""When creating TigerLink logos, I worked with other interns to create a variety of different logo options."
306,306_0,"""Each morning, my supervisor would write out a task for each worker on a white board."
73,73_0,"""As an intern there wasn't a lot of opportunity for leadership but countless opportunity to learn from other leaders."
685,685_0,"I've had to basically lead an assessment when my boss was not there.
"
